plan_id,pick_arm,arm_encoded,pick_approach_x,pick_approach_y,place_approach_x,place_approach_y,milk_end_x,milk_end_y,milk_end_z
6060,RIGHT,1,1.6918936674497338,0.0007144683497686821,3.54037184525881,0.08271919812658513,4.104503396192493,-0.00042194027673112845,0.8070867413589171
6063,LEFT,0,1.4911419738394935,-0.028185294569728236,3.3199998885626902,-0.09365106638102944,4.105616986898517,-0.002861270460412947,0.806334471113917
6066,RIGHT,1,1.5406695074698855,0.3648243963945226,3.342937878949129,0.21610074578265948,4.106825233946988,-0.00041596383772569663,0.8061322298212641
6069,LEFT,0,1.430620669213454,-0.0018996544198577325,3.494393970894679,-0.012165863190025827,4.110500177407744,0.0015546479060369132,0.8076635510961586
6072,RIGHT,1,1.7263563883019766,0.3899062211539255,3.6991236937670333,-0.18683205175537335,4.10757715382346,0.004081785852095676,0.8031761055280109
6075,LEFT,0,1.5668841177551185,0.23105161380772543,3.4313372641525555,0.05333878716278717,4.103972651764579,-0.00405203853347464,0.8063047980390763
6078,LEFT,0,1.7902414337841925,0.11731711048819105,3.34561203790676,-0.34073519925353335,4.102194368206591,0.0014424477172480016,0.806363435262975
6081,RIGHT,1,1.511063259666787,0.2566714446264944,3.3141174930907757,-0.2451574679192347,4.1060964908306765,0.0002965122612008258,0.8025169331887092
6084,LEFT,0,1.6163174472326007,-0.15457188327815782,3.5486088686217756,0.16330053984045567,4.1041127560408075,-0.007073648743643178,0.803721191607858
6087,LEFT,0,1.7471203795916286,-0.2915303284981603,3.2957562074375004,0.2835376287295356,4.1011369642116735,-0.004226228121623542,0.8019706044182646
6090,LEFT,0,1.7891585599623894,0.07573585210793432,3.46666216542155,0.20642708829956757,4.105605430586502,5.088689659051232e-05,0.8054750511247996
6093,RIGHT,1,1.728823659771808,-0.05700231526282773,3.3126476684135433,0.08278717923492723,4.101121034281653,-0.0017335029632970262,0.8036666549886772
6096,LEFT,0,1.5667589042929269,-0.3892886303985781,3.362708219618199,0.341395814229437,4.106130557472333,0.0009054531408196533,0.8022833360045615
6099,LEFT,0,1.5715786247316441,-0.3962395966111636,3.3305778104809,0.25881860486378205,4.107094565471461,-0.0006153846277799663,0.805441976200474
6102,LEFT,0,1.740822642016319,0.38701669244231585,3.531945387106684,0.18386779402561004,4.1036118844438,0.0006501067554190052,0.8071865030170057
6105,RIGHT,1,1.5808236982003456,-0.26423785745615314,3.5888074812247908,0.3889335036461208,4.108810822499774,0.007611772614943204,0.8063844187867086
6108,LEFT,0,1.429568301617438,-0.24796123721272606,3.5475634545353176,-0.13549801719897103,4.109666220647272,0.0019231835850078186,0.8054788091286678
